filename,item_title,item_subtitle,item_image,item_url,url_main,item_summary,type,hierarchy1,content
spokengospel_Judges 1-3:6_video,Judges 1-3:6,The Downward Spiral,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=iS6JugMv-90,https://www.spokengospel.com/devotionals/judges-1-36#read,In Judges 1-3:6 we see that Jesus ends the pattern of disobedience - punishment - cry - mercy with a cycle-ending act of sacrificial obedience and power.,video,Judges Bible Study,
spokengospel_Judges 9_text,Judges 9,Abimelech's Failure,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/judges-9#read,,In Judges 9 we see that Jesus welcomes us into a kingdom where all that is left for us is mercy.,Website,Judges Bible Study,"What’s Happening?

After Gideon dies, his 70 sons are given control of Israel. One of Gideon’s sons, Abimelek, conspires with his mother and her relatives to overthrow his father. Eventually he begins his reign by slaughtering 69 of his father’s sons on a stone (Judges 9:5-6). 

But Jotham escapes Abimelek’s purge and uses a fable to warn those who are now following Abimelek (Judges 9:7). Jotham warns that honorable men are slow to accept leadership (Judges 9:11). Abimelek's meteoric rise, Israel’s uncritical allegiance to him, and Abimelek’s thirst for power will one day destroy them (Judges 9:20). 

This is exactly what happens. Abimelek is slowly handed over to the same violence he inflicted on his brothers (Judges 9:24). God is done showing mercy to Israel, and instead promises fairness and perfectly proportionate retribution (Judges 9:56-57). Throughout Abimelek’s story God is ominously silent except to further confirm Israel’s chosen path of self-destruction.

This does not mean God is absent in Abimelek’s increasingly grisly victories (Judges 9:49). Rather, God directs Abimelek’s bloodlust to its deserved end. 

Just as Abimelek's conspiracy depended on the support of his mother’s family and the slaughtering of his brothers on a stone, Abimelek is killed by a mother with a stone. Abimelek receives perfectly proportional retribution for his crimes in the form of a woman crushing his skull with a rock (Judges 9:53). 

Where is the Gospel?

Paul, in his letter to the Romans, tells us that God’s judgment is seen when he hands us over to our sinful desires (Romans 1:24). Like Abimelek, once we devote ourselves to the gods of this world we should not expect mercy but slow and brutal fairness. The way we dishonor God and harm others returns to us in perfect proportionality (Romans 2:6).

This is good news for those of us who have experienced despicable evil. Our tormentors will be poetically repaid for the harm they have done to us.

But ominously, we are all still under Jotham’s warning (Romans 3:23). Just as the citizens of Israel rejected Gideon’s sons, we reject God’s leadership. We pledge uncritical allegiance to greed, pride, power, and sex. Like Abimelek trusted violence, we trust our desires will secure us with the power, safety, and happiness we seek. Like Jotham warned, we should not be surprised if those things curve back round and punish us with brutal proportionality. 

But God’s fairness is not his final word to us. God is rich in mercy. He sends another Judge to his unfaithful and undeserving people—Jesus. Jesus, unlike Abimelek, is the rightful Judge of his people. But Jesus doesn’t get what he deserves; he gets what we deserve. Jesus allows our evil to curve back around on him. 

Instead of a coup, Jesus absorbs the fairness we deserve in an act of willing and humble sacrifice. He ends the retribution we’ve earned and justifies everyone who accepts his leadership (Romans 3:25-26). 

Jesus is the only leader worthy of our allegiance. He welcomes us into his Kingdom where the only thing left for us is mercy. 

See for Yourself

May the Holy Spirit open your eyes to see the God who repays evil proportionately and fairly. And may you see Jesus as the one who absorbs what we deserve and gives us only mercy."
spokengospel_Judges 9_video,Judges 9,Abimelech's Failure,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=_C4TIMiQHqY,https://www.spokengospel.com/devotionals/judges-9#read,In Judges 9 we see that Jesus welcomes us into a kingdom where all that is left for us is mercy.,video,Judges Bible Study,
spokengospel_Judges 19-21_text,Judges 19-21,The Mutilated Concubine and Israel's Civil War,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/judges-19-21#read,,"In Judges 19-21, we see that Jesus offers hope to those of us who feel too enmeshed in patterns of lust and too far down a cycle of depravity.",Website,Judges Bible Study,"What’s Happening?

This is the bottom of Israel’s spiral into depravity. They only do what’s right in their own eyes.

This becomes savagely clear in a complex narrative filled with sexual violence. It begins as a Levite looks for and finds his runaway concubine at her father’s house (Judges 19:1-2).”On the way home, the pair choose the supposedly safer Israelite city of Gibeah over the foreign city of Jebus (Judges 19:12). They are wrong. The men of the city pound on their door and demand the Levite be brought out so they can rape him (Judges 19:23). 

Unthinkably, the husband sacrifices his wife to protect himself (Judges 19:24). The men of the city rape her until morning (Judges 19:25). She dies from the trauma (Judges 19:28). The Levite carves his wife’s body into 12 pieces and ships her to the elders of the 12 tribes to incite war against Gibeah (Judges 19:29). 

Outraged, 11 of Israel’s tribes muster 400,000 troops and march on the city (Judges 20:2). But the tribe of Benjamin chooses to defend Gibeah’s immorality (Judges 20:14). For the first time since the Book of Joshua, Israel seems united in its desire to destroy the immorality in the land of Canaan (Judges 19:13). Ironically though, Israel must destroy one of her own clans to do so. The enemy of God is no longer outside, but within Israel. 

In a series of three battles both sides take heavy losses. The body count proves God’s judgment isn’t just against Benjamin, but against all of Israel’s men. Six hundred men from Benjamin escape, but no women or children are left alive (Judges 20:48). The conquering tribes then secure Benjamin’s eradication and make a law that no father can give their daughters in marriage to Benjamin (Judges 21:7).

But the men of Israel realize this is shortsighted. Israel can’t be without all 12 tribes (Judges 21:3). Their solution is a loophole. Technically no one will “give” their virgin daughters to Benjamin; instead they will “take” them by force (Judges 21:12, 23). Israel resorts to the same behavior that started the war, exploiting and raping 600 women so the men can save face. 

Where is the Gospel?

Israel has rejected God’s kingship and crowned themselves as better lawgivers (Judges 21:25). But their edicts are confused and contradictory. It’s unclear if God is for or against Israel. And the constant violence against women is grisly proof of Israel’s failures in general, but its men’s failures in particular. 

Israel needs a leader who does not do whatever seems best in his own eyes. And Israel needs a husband who will not sacrifice his bride to save his skin. That husband and that leader is Jesus. 

The Levite threw his bride to the mob and did nothing as her sexuality was abused and her body mutilated. But instead of sacrificing his bride to save himself, Jesus sacrifices himself to save his bride. Jesus was thrown to the crowds. His clothes were gambled over. He was naked. His body was stripped and abused for the pleasure of those watching. 

Jesus is the only man worthy to lead God’s people. Jesus protects his wife, unlike how the Levite and eventually all of Israel failed to do. Jesus is the only one who does what is right in God’s eyes (John 5:19). The apostle Paul tells us that when Jesus died as our husband, he did so to make us holy and clean by his Spirit (Ephesians 5:25). 

Israel’s civil war was an attempt to clean up the immorality of Gibeah, but the immorality of Gibeah was in them too. The other 11 tribes were just as capable of rape and murder. If they wanted to purge Israel of sin, they needed to kill themselves too. 

But Jesus, the true Israelite, died so that all his people could be purged from their sin. And he replaces our violent and lecherous hearts with his own Spirit. His death isn’t just sacrificial; it replaces our self-destruction with his own powerful, loving, and holy Spirit. Because of Jesus we are a new Israel. Not a kingdom of lust and violence, but one empowered by self-sacrificing love and mercy.

See For Yourself

I pray you will see the God who is King. And may you see Jesus as our loving husband who sacrifices himself to give life to his bride."
spokengospel_Judges 19-21_video,Judges 19-21,The Mutilated Concubine and Israel's Civil War,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=FhYOZxYZpAo,https://www.spokengospel.com/devotionals/judges-19-21#read,"In Judges 19-21, we see that Jesus offers hope to those of us who feel too enmeshed in patterns of lust and too far down a cycle of depravity.",video,Judges Bible Study,
spokengospel_Judges 3:7-5_text,Judges 3:7-5,Ehud and Deborah,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/judges-37-5#read,,"In Judges 3:7-5 we see Jesus is a better deliverer than Ehud, Shamgar, and Deborah. Jesus doesn't merely destroy an oppressive king, he crushes the Serpent that introduced sin and death.",Website,Judges Bible Study,"What’s Happening?

We’re introduced to the first four of Israel’s judges—Othniel, Ehud, Shamgar, and Deborah. The accounts of their leadership follow the same pattern established in chapter two. Israel does evil in God’s eyes (Judges 3:7). God sends an army to discipline Israel (Judges 3:13). Israel cries out for mercy after years of oppression (Judges 4:3). Then God raises up a new judge to rescue Israel from her enemies (Judges 3:15, 30).

Israel’s first judge, Othniel, is exemplary. He is a relative of Caleb, who spied out the land of Canaan with Joshua and trusted the Lord. He’s also filled with the same Holy Spirit as Joshua (Judges 3:10). But neither his spiritual pedigree nor faithfulness is enough to secure an enduring victory for Israel. After his death, Israel becomes more evil than before.

So the next three judges act as an ironic rebuke to faithless Israel. At first this irony is almost funny. Ehud, the second judge, is a left-handed Benjaminite (Judges 3:15). Benjamin means “son of the right hand.” And this left-handed son, from the clan of the right hand, tricks and assassinates the fat enemy king Eglon. This king, whose name means “little cow,” when killed, is left undisturbed by his servants because Eglon’s time in the bathroom normally smelt that way (Judges 3:24).

Ehud’s left-handedness not only communicates a break with his tribe but symbolizes the fracturing relationship between God and his people. God has saved Israel, but the leader he chooses is the leader Israel deserves. 

That’s why Israel’s next judge, Shamgar, is the son of a woman named after a Canaanite goddess (Judges 3:31). He’s both a symbol of Israel’s idolatry and a judgment against the Canaanite religion.

It’s also why Deborah, the next judge, is a woman who prophecies that Israel’s then enemy king Sisera would be killed by another woman, Jael (Judges 4:9). Jael drives a tent peg through Sisera’s skull after lulling him to sleep with warm milk (Judges 4:17, 21). The Canaanites had a low view of women, often forcing them into cult prostitution. So Deborah and Jael are God’s judgment against Canaanite worship, but they’re also indictments of the faithlessness and cowardice of Israel’s men.

Each of these judges are judgments against both Canaan and Israel. God defeats Israel’s enemies, but he does so by giving Israel the leaders they deserve.

Where is the Gospel?

God gives us the leaders we deserve too. You don’t have to read many newspapers to see that truth. Sometimes it’s almost comedic how those in charge mirror the culture, but it’s mostly discouraging and exhausting. We don’t want the leaders we deserve anymore; we want a ruler to break the cycle and lead us, as a people, out of our faithlessness, cowardice, and division. 

And that leader is Jesus. In the Garden of Eden God promised Adam and Eve that a Judge would one day be born who would crush the head of the serpent (Genesis 3:15). One day the faithlessness, cowardice, and division of the serpent would be destroyed. When Jael smashes Sisera’s skull, it proves that God has not forgotten his plan to crush the serpent’s head (Judges 5:26). But unlike Israel’s leaders and our leaders today, the promise of this Snake-Crusher is undeserved.

Judge Jesus was promised to Adam and Eve while they were disobedient. And God says this true Ruler would sacrifice himself for his rebellious people (Genesis 3:15). When Jesus’ heels were pierced on the cross, he skewered the serpent’s head. Ironically, Jesus conquered our enemy’s rule and power through defeat and crucifixion (Colossians 2:15). Jesus is the leader we do not deserve, and he is the only Judge who can make his people faithful, brave, and unified. 

And if we trust Jesus’ judgments not only against our culture and our leaders, but also against ourselves, he will save us. He will be our leader and he will defeat our enemies. 

See For Yourself

May the Holy Spirit open your eyes to see the God who destroys his enemies. And may you see Jesus who descends into our sin and death in order to raise us up into His victory."
spokengospel_Judges 3:7-5_video,Judges 3:7-5,Ehud and Deborah,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=VbT6JqEKHBs,https://www.spokengospel.com/devotionals/judges-37-5#read,"In Judges 3:7-5 we see Jesus is a better deliverer than Ehud, Shamgar, and Deborah. Jesus doesn't merely destroy an oppressive king, he crushes the Serpent that introduced sin and death.",video,Judges Bible Study,
spokengospel_Judges 10-12_text,Judges 10-12,Jepthah's Vow,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/judges-10-12#read,,"In Judges 10-12 we see that Jesus experiences God's silence for us. And by experiencing God's silence, Jesus now speaks a better word than the bloodshed of Jepthah - we are sons and daughters he will not forsake.",Website,Judges Bible Study,"What’s Happening?

Israel is descending deeper and deeper into darkness. Jephthah’s leadership is marked by the ominous silence of God. Israel prays, but God refuses to answer (Judges 10:13). Even though Israel makes a show of shelving their idols, God refuses to raise up a new deliverer (Judges 10:16). Instead, Israel debates among themselves who will lead them (Judges 10:18). They eventually land on the son of a prostitute, Jephthah. Armed with a reputation as a warrior and a bandit (Judges 11:3, 6), Jephthah agrees to defeat the Ammonites in exchange for the right to rule over Israel (Judges 11:9).

Israel agrees and Jephthah immediately proves himself a gifted diplomat and wordsmith. Israel’s enemies, the Ammonites, claim Israel initiated an aggressive takeover of Ammonite land and want it back (Judges 11:13). But full of political savvy, Jephthah diplomatically explains Israel’s innocence (Judges 11:17-18). Cunningly, Jephthah reminds the king of Amnon that it was Israel who was attacked unprovoked and won the land in fair combat (Judges 11:20-21). Jephthah’s words prove Israel is innocent of aggression and rightfully rules the land (Judges 11:27).

But the king of the Ammonites refuses Jephthah’s diplomacy and prepares for war (Judges 11:28). As Jephthah marches toward the battle he tries to manipulate God. He gives God his word that he will offer a costly sacrifice if God gives him victory (Judges 11:30-31). But God remains silent and Jephthah’s words end up coming back to haunt him. Jephthah’s only child is killed because of his foolish “word” to the Lord (Judges 11:35). 

Jephthah’s final act as “deliverer” is to spark a civil war with Ephraim and slaughter 42,000 of them (Judges 12:6). As Jephthah dies we see another break in God’s pattern; there is no peace after Jephthah’s deliverance (Judges 12:7).

Where is the Gospel?

God is silent during Jephthah’s rule. Their sin has gone too far, their idolatry is too deep to warrant another word from God. He has left his people to the gods and leaders they’ve chosen for themselves (Judges 10:13-14). And the foolish “wordiness” of Israel’s leader is a fitting judgment for a people whose words to God have been disingenuous and manipulative. 

You might feel God’s silence too. You might have even said a prayer like Jephthah’s—something like, “God, if you will help me I’ll do whatever you want.” But you don’t have to manipulate God that way. Jesus doesn’t need hypocritical words or quickly made promises to rule in your favor (Matthew 6:7). All he needs is your trust that he is a good Judge—and an honest confession that you have done wrong (Luke 18:13-14). 

If you want to escape the silence of God, you need to trust the silence Jesus experienced. On the cross Jesus cries out, “My God, my God, why have you forsaken me?” (Matthew 27:46). God’s silence toward Jesus was a sign that he has taken on the hypocrisy and manipulative words we so easily speak. So when we trust in Jesus, the silence of God ends. Instead of being trapped by what we say, we are set free from the consequences of our words by Jesus’ final words that our sin “is finished.” Jesus now speaks a better word than the bloodshed of Jephthah, we are sons and daughters whom he will not forsake or kill (Hebrews 12:23-24). God’s Word made flesh speaks into the silence our sin deserves and tells us that we are instead righteous, pure, holy, loved—and that nothing will silence God’s love toward us again (2 Corinthians 5:21). 

See For Yourself

May the Holy Spirit open your eyes to see the God who is silent. And may you see Jesus as the one who experiences God’s silence, so we might hear God’s voice."
spokengospel_Judges 10-12_video,Judges 10-12,Jepthah's Vow,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=n-Ry-Ufv1f0,https://www.spokengospel.com/devotionals/judges-10-12#read,"In Judges 10-12 we see that Jesus experiences God's silence for us. And by experiencing God's silence, Jesus now speaks a better word than the bloodshed of Jepthah - we are sons and daughters he will not forsake.",video,Judges Bible Study,
spokengospel_Judges 6-8_text,Judges 6-8,Gideon's Army,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/judges-6-8#read,,"In Judges 6-8 we see Gideon's cowardice, pride, reluctance, and violence compared with the brave, humble, and sacrificial kingship of Jesus.",Website,Judges Bible Study,"What’s Happening?

God sends the Midianite army against Israel in response to her evil and disobedience (Judges 6:1). Midian is a particularly vicious overlord (Judges 6:2). Many Israelites end up living in caves, and it’s there that Israel finally cries out to God for mercy (Judges 6:6).

In response, God sends a prophet who rebukes Israel for how they’ve forgotten their deliverance from Egypt (Judges 6:9-10). Even Gideon, God’s new judge, is cynical and convinced God has abandoned them (Judges 6:13). When an angel tells him otherwise—and that he’s been appointed as Israel’s new deliverer—Gideon is reluctant and asks for proof (Judges 6:17). And when Gideon finally accepts the angel’s call, he’s fearful (Judges 6:23). When asked to tear down his father’s altar to Baal, once again fear governs his actions (Judges 6:27).

Even though the Spirit of the Lord is with Gideon, he demands additional signs to confirm God is with him (Judges 6:34, 39). After limiting Gideon’s army to 300 men—and yet mindful of Gideon’s fear—God gives him another sign the night before a miraculous victory against the Midianites (Judges 7:10). 

But once Gideon is in power, his fear gives way to brutality. Two Midianite kings escape outside the borders of Canaan and he hunts them down (Judges 8:10), violently threatening any who don’t offer support (Judges 8:7). Once he captures the kings we learn that his true motivation is revenge. These men had killed his family (Judges 8:19). 

And as final signs of Gideon’s growing brutality, he asks his young son to slaughter the enemy kings in front of him (Judges 8:20). He then demands gold as a tribute from his enemies, melts it into an idol, and worships it over his 40 years in power (Judges 8:27). Shortly after Gideon’s death, Israel officially installs Baal worship as its national religion (Judges 8:33-34). 

Where is the Gospel?

When fearful people are given power, they stop at nothing to keep it. And, significantly for our story, they forget true power comes from God. On the day Israel’s army of 300 men defeated the 135,000 Midiantes, Gideon tells his soldiers to shout “for the Lord, and for Gideon” (Judges 7:18, italics added).

Israel was given the leader they deserved. In Gideon, they saw the consequences of their own fear and disbelief. Yes, God used Gideon’s fear and violence to destroy Israel’s enemies, but that wasn’t to prove how great Gideon was. Instead, it demonstrates how great God is. God is merciful to a forgetful, fearful, and power-mongering people. God is within his rights to allow our pride and violence to slowly destroy us, but instead he uses it to save and humble us.

We see this most clearly in Jesus. God used the fear, pride, politics, and violence of Israel and Rome to hang Jesus on the cross (Acts 2:23). But unlike Gideon, Jesus wasn’t afraid of his enemies. He didn’t demand signs. He performed them for others (John 2:11)! He didn’t forget God’s power, but relied upon it regularly in prayer (Luke 5:16). Gideon cynically accused God of abandoning him, but Jesus is willingly forsaken by God.

And while Gideon’s rise to power mutated his fear into violence, Jesus’ resurrection from the dead turns the violence of the cross into a sign of victory and power. We don’t need a wet fleece to prove God’s power and presence will be with us. Jesus’ death and resurrection stand as signs forever that all those who do not forget Jesus will have nothing to fear.

See For Yourself

May the Holy Spirit open your eyes to see the God who is our only hero. And may you see Jesus as a sign of victory and power to all who remember him."
spokengospel_Judges 6-8_video,Judges 6-8,Gideon's Army,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=rLlcITremMU,https://www.spokengospel.com/devotionals/judges-6-8#read,"In Judges 6-8 we see Gideon's cowardice, pride, reluctance, and violence compared with the brave, humble, and sacrificial kingship of Jesus.",video,Judges Bible Study,
spokengospel_Judges 13-16_text,Judges 13-16,Samson,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/judges-13-16#read,,"In Judges 13-16 we see that Jesus' sacrificial death brought greater victory than his life because through his death, everyone who believes in him is saved from the stalking lions of sin and death.",Website,Judges Bible Study,"What’s Happening

Samson is Israel’s final, most dramatic, and most violent judge. An angel even appears to Samson’s barren mother and announces she will birth a deliverer who will save Israel from the Philistines (Judges 13:3). Samson is also unique among the judges for his Nazarite vow. He is under oath to touch nothing unclean or dead, to neither eat grapes nor drink wine, and never cut his hair (Judges 13:5, 7). 

But Samson’s promising birth only serves to highlight his downfall. Samson sees a Philistine woman and wants to marry her even though doing so violates God’s marriage laws (Judges 14:7). We’re told Samson’s only justification is that she seems right in his eyes (Judges 14:3). This is the author’s indictment of all of Israel during this time (Judges 21:25) This phrase also foreshadows how Samson’s story will end—his eyes will be gouged out at the hands of the Philistines (Judges 16:21). 

But Samson’s lusting eyes are also the means God will use to rescue his people (Judges 14:4). We see this play out in a short story that acts as a metaphor for both the rest of Samson’s narrative and the entire Book of Judges. As Samson walks through a vineyard (which is a foolish choice since he can’t eat grapes), a lion attacks Samson and he kills it. But in doing so he breaks his Nazarite vow to not touch dead animals. He also lustily eats honey from its carcass (Judges 14:8-9). Samson’s lust for honey is a lot like his lust for Philistine women. 

His foolish marriage to the Philistine woman and his romantic trysts with Delilah all end the same way—with Philistine men pouncing on him like a lion and God granting sweet supernatural deliverance over Israel’s long-time enemies (Judges 15:14).

In strange mercy, God uses the lust and violence of Samson to rescue people bound to their own lust and violence. 

Samson’s lust eventually leaves him blind, weak, and enslaved to the Philistines. Samson uses his last breath to pray for strength to execute a final act of revenge (Judges 16:28). Like before, God empowers Samson to destroy more Philistine’s through his death than his life (Judges 16:30). Like honey from a dead lion, God brings victory through Samson’s sin.  

Where is the Gospel?

Samson is the last judge God raises up. Samson’s story serves as the climax of the book of Judges, but also as the consummate embodiment of Israel’s waywardness. He’s the final example of God using Israel’s sinfulness to accomplish his purposes (Judges 14:4).  

But Samson’s story also represents Israel’s hope. Israel is waiting for a King whose coming is announced by angels, and in whom the Spirit dwells. Israel is hoping for a leader who is strong like Samson, but whose sacrifice is greater than his might. They’re waiting for God to bring sweet peace from their lion-like enemies. 

Samson actually points us to Jesus. Jesus’ birth was announced by angels (Luke 1:30-31). And the Holy Spirit rushed on him like a dove of peace (Luke 3:22). Jesus was strong, not to avenge personal vendettas, but to remain single-minded through persecution and crucifixion. Jesus’ sacrificial death brought greater victory than his life because through his death, everyone who believes in him is saved from the stalking lions of sin and death (Romans 10:9). 

Jesus did not bring honey out of his sins, but out of ours. Jesus’ sacrificial death wasn’t to avenge but to atone. Jesus dies as the consummate embodiment of our waywardness so that we can become living examples of the way God uses sinful people to tell of and accomplish his sweet victory in all the world. Because of Jesus we taste and see that the Lord is good (Psalm 34:8). 

See for Yourself

May the Holy Spirit open your eyes to see the God who uses our sin to bring about our salvation. And may you taste and see that Jesus is sweeter than honey."
spokengospel_Judges 13-16_video,Judges 13-16,Samson,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=JLpR_0Sxjc8,https://www.spokengospel.com/devotionals/judges-13-16#read,"In Judges 13-16 we see that Jesus' sacrificial death brought greater victory than his life because through his death, everyone who believes in him is saved from the stalking lions of sin and death.",video,Judges Bible Study,
spokengospel_Deuteronomy: 1-3_text,Deuteronomy: 1-3,Remember and Obey,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/deuteronomy-1-3#read,,"In Deuteronomy 1-3, we see that Jesus is gives us an even better story of God's faithfulness to look back on his death and resurrection.",Website,Deuteronomy Bible Study,"What’s Happening? 

Deuteronomy records Moses’ last words to the people of Israel before they enter the Promised Land (1:1). 

It begins with Moses retelling the people’s journey so far. Basically, in these three chapters, we get an overview of the whole book of Numbers. 

First, Moses recounts Israel’s disobedience and destruction. God spoke to Israel at Mt. Sinai, brought them on an eleven-day journey to the border of the promised land, only to have them disobey and refuse to enter it (1:26). For this disobedience, God promises that the older generation will die in the wilderness, which they did (1:35). 

Next, Moses recounts Israel’s obedience and victory. The turning point from one to the other is the death of the old generation and the coming up of the new. Unlike the older generation, these people obeyed the voice of God and won victory over their enemies (3:3). 

The force of the argument is palpable for a people about to enter the land their parents failed to enter by driving out the people their parents failed to drive out. By recounting the story Moses is proving two points. 1. Don’t commit the mistakes of the past (4:3). 2. Remember how God has been faithful (4:9). 

How these two points go together gives us a firm grip on Deuteronomy’s main message: Remembrance leads to obedience. If Israel remembers God’s faithfulness they will love him. If they love him they will obey him. Remembering leads to loving. Loving leads to obeying (5:15).

Remembering is so crucial because it is very close to the idea of believing. To remember God’s past faithfulness is to believe in what he has done in the past. And this causes faith in what he will do in the future.  

Where is the Gospel?  

Jesus taught his disciples this same truth. This time, instead of God going before Israel into the promised land to prepare it for them, Jesus says that he is going to the house of God to prepare a place for us (John 14:2). And if they believed Jesus, then they would love him, and if they loved him they would obey his commandments (John 14:15). 

How this works and how it applies to us is repeated all throughout the New Testament letters. Again and again, the New Testament tells us to remember what Jesus did on the cross. And then, on the basis of what he’s done, we are given commands (Titus 2:11-12). The argument is identical. Jesus has rescued us and provided for us. If we remember what he has done we will be so filled with love for him that we will happily obey whatever he commands. 

Remember the Gospel, love Jesus, and obey. This is what Deuteronomy is here to teach us. 

See for Yourself 

I pray the Holy Spirit will give you eyes to see the God who shows us his past faithfulness to produce in us our present faith. And that you will see Jesus as the one who has accomplished everything fully in the past to create in us love and obedience in the present."
spokengospel_Deuteronomy: 1-3_video,Deuteronomy: 1-3,Remember and Obey,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=luU-H-8bsBc,https://www.spokengospel.com/devotionals/deuteronomy-1-3#read,"In Deuteronomy 1-3, we see that Jesus is gives us an even better story of God's faithfulness to look back on his death and resurrection.",video,Deuteronomy Bible Study,
spokengospel_Deuteronomy: 16:18-18_text,Deuteronomy: 16:18-18,"Judge, King, Priest, and Prophet",https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/deuteronomy-1618-18#read,,"In Deuteronomy 16:18-18, we see that Jesus perfectly fulfills all of these roles for us today.",Website,Deuteronomy Bible Study,"What’s Happening? 

Moses’s speech unpacking the Ten Commandments continues with honoring your father and mother. 

But this principle extends beyond the household. Moses instructs the people about the leaders in the society as a whole they must honor and obey. 

There are four categories of leadership: judges, kings, priests, and prophets. 

In every town, the people are to appoint judges who will settle disputes among their own people. They are to be well versed in the Law. But if a matter comes up that is too difficult for them, they bring it to Yahweh in the temple (Deuteronomy 17:8). 

The people may ask for a king. But the king must be chosen by God, come from Israel, and not be given over to excessive wealth, women, or warfare (Deuteronomy 17:15). The king is to constantly study the Torah, fear God, and help Israel keep the law.

Third comes the priests from the tribe of Levi who work the tabernacle. Moses reminds the people that the Levites won’t have a land to call their own, but must be supported by the offerings of the rest of Israel (Deuteronomy 18:2). 

Finally, Moses talks about the role of the prophet. A prophet speaks the words of Yahweh that God gives them directly. If anything they say doesn’t come to pass that person is not a prophet (Deuteronomy 18:22).

These leaders are primarily there to help the people keep God’s law. 

However, the rest of the Old Testament shows judges failing, kings worshipping idols, priests forgetting the law, and prophets giving unchallenged false reports.

Where is the Gospel? 

Jesus, however, succeeds in all four categories. 

Jesus is our perfect judge. He takes no bribes, shows no partiality, always maintains justice, and his decisions are always perfect (Romans 2:11). He also is the only judge who justifies by taking our penalty on himself (Romans 3:26). 

Jesus is our perfect king. He not only knew the law perfectly, he fulfilled the law perfectly (Matthew 5:17). So he does not sit on a throne enforcing the law on his people but left his throne to have the law’s penalty enforced on himself (Galatians 3:13). Then, like a good king, he leads us to follow his law as citizens of his kingdom (Matthew 28:20). 

Jesus is our perfect priest. Whereas Israel’s priests were supported by the offerings given by the people, Jesus provided his own sacrifice (Hebrews 10:12). He offered up his very self to provide once for all forgiveness for everyone who believes in him (Hebrews 10:10). 

Lastly, Jesus is the perfect prophet Moses said would come. He not only perfectly spoke God’s word to us, but he was God’s perfect word in human flesh (Hebrews 1:3). 

See for Yourself 

I pray the Holy Spirit would give you eyes to see the God who provides leaders who uphold justice and grace. And that you would see Jesus as the final leader who upholds them both perfectly for us."
spokengospel_Deuteronomy: 16:18-18_video,Deuteronomy: 16:18-18,"Judge, King, Priest, and Prophet",https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=A9o8cXjHMYY,https://www.spokengospel.com/devotionals/deuteronomy-1618-18#read,"In Deuteronomy 16:18-18, we see that Jesus perfectly fulfills all of these roles for us today.",video,Deuteronomy Bible Study,
